utterance_id,audio_path,language,speaker_id,gender,transcription,duration_sec,noise_level_db,collection_source,quality_flag,lang_warning
utt_1132,s3://india-speaks/raw/kn/utt_1132.wav,hi,94b40a60,F,hai ho kaise aapka hai se kaise hai,4.47,47.1,crowdsourced,1,Detected:it
utt_1133,s3://india-speaks/raw/mr/utt_1133.wav,bn,56d5c98f,F,naam kaise hu namaste hu ho aaya aapka,4.18,39.26,call-center,1,Detected:fi
utt_1134,s3://india-speaks/raw/mr/utt_1134.wav,ur,f0a52e06,Other,hu se ho aaya dilli,3.6,41.29,crowdsourced,0,Detected:it
utt_1135,s3://india-speaks/raw/ur/utt_1135.wav,ta,33fbfc2c,F,aapka kaise namaste namaste aapka hai hu aapka aaya,2.58,34.63,studio,-1,Detected:en
utt_1136,s3://india-speaks/raw/hi/utt_1136.wav,ur,6aab6b47,Other,mera mera ho namaste dilli hu namaste,4.57,47.22,studio,1,Detected:hu
utt_1137,s3://india-speaks/raw/pa/utt_1137.wav,ta,62153aa2,Other,mera mera naam swagat aapka naam aaya kaise hu,0.8,39.55,call-center,1,Detected:nl
utt_1138,s3://india-speaks/raw/ta/utt_1138.wav,en,e18a22a4,Other,ho hu ho hai swagat se namaste,3.59,28.69,crowdsourced,-1,Detected:it
utt_1139,s3://india-speaks/raw/mr/utt_1139.wav,mr,16708886,Other,namaste mera swagat dilli mera,3.9,24.71,studio,-1,Detected:es
utt_1140,s3://india-speaks/raw/ta/utt_1140.wav,kn,8167de57,F,dilli dilli aaya mera ho kaise se swagat,2.86,46.47,call-center,-1,Detected:pt
utt_1141,s3://india-speaks/raw/te/utt_1141.wav,ta,cfe9ad0d,F,kaise aapka naam dilli mera,4.39,52.52,crowdsourced,-1,Detected:af
utt_1142,s3://india-speaks/raw/bn/utt_1142.wav,gu,3898479f,Other,se hu hai namaste hu hai hai hai,3.77,37.54,studio,0,Detected:it
utt_1143,s3://india-speaks/raw/pa/utt_1143.wav,te,7f595ce9,Other,aaya se namaste aapka swagat,2.21,35.29,studio,0,Detected:sq
utt_1144,s3://india-speaks/raw/en/utt_1144.wav,mr,f6672fc1,F,hai mera dilli dilli mera hu dilli hu ho aaya,2.66,51.29,crowdsourced,1,Detected:it
utt_1145,s3://india-speaks/raw/gu/utt_1145.wav,ta,a07471b2,Other,hai hai hai dilli mera namaste,2.66,22.11,studio,1,Detected:it
utt_1146,s3://india-speaks/raw/te/utt_1146.wav,pa,d5405ae2,Other,hai se aaya kaise namaste naam se namaste se,1.6,49.21,crowdsourced,-1,Detected:nl
utt_1147,s3://india-speaks/raw/ta/utt_1147.wav,hi,b73e0fcd,Other,hai dilli swagat,0.79,44.94,crowdsourced,-1,Detected:it
utt_1148,s3://india-speaks/raw/ta/utt_1148.wav,kn,c5e73d52,Other,kaise naam se hai aaya kaise,1.79,30.01,crowdsourced,0,Detected:fi
utt_1149,s3://india-speaks/raw/ta/utt_1149.wav,bn,7a2371c1,F,namaste aaya aaya se dilli mera dilli,4.81,38.6,call-center,1,Detected:tr
utt_1150,s3://india-speaks/raw/kn/utt_1150.wav,ta,b4c1d32d,F,mera mera namaste ho hu hai hai hai kaise hai,2.44,21.01,call-center,-1,Detected:it
utt_1151,s3://india-speaks/raw/ur/utt_1151.wav,ur,2042c326,M,se aaya hai mera hai ho,3.96,31.12,crowdsourced,1,Detected:it
utt_1152,s3://india-speaks/raw/bn/utt_1152.wav,ta,7950f9a8,M,namaste hai dilli se,1.22,50.95,call-center,1,Detected:it
utt_1153,s3://india-speaks/raw/en/utt_1153.wav,mr,f8119888,M,hai aapka mera hu mera hai,0.61,35.33,call-center,1,Detected:it
utt_1154,s3://india-speaks/raw/te/utt_1154.wav,ml,a360ad1d,M,se naam ho naam mera swagat aaya hai namaste,1.13,46.22,studio,1,Detected:nl
utt_1155,s3://india-speaks/raw/ml/utt_1155.wav,ml,30047ed4,M,mera dilli se aapka se hai hai hai,1.44,46.2,call-center,1,Detected:it
utt_1156,s3://india-speaks/raw/kn/utt_1156.wav,te,1651e830,M,dilli swagat aapka swagat naam swagat ho mera hai,1.92,33.31,studio,-1,Detected:nl
utt_1157,s3://india-speaks/raw/bn/utt_1157.wav,en,2a9ceaf9,M,hu hu hai mera ho,0.79,51.15,crowdsourced,-1,Detected:it
utt_1158,s3://india-speaks/raw/mr/utt_1158.wav,mr,22cc79b8,Other,hu mera mera namaste naam hu,3.87,39.72,studio,0,Detected:nl
utt_1159,s3://india-speaks/raw/en/utt_1159.wav,en,229af396,M,namaste aapka swagat swagat,4.06,48.73,call-center,0,
utt_1161,s3://india-speaks/raw/mr/utt_1161.wav,te,e3f67616,M,ho kaise namaste namaste se naam aaya aaya hai,2.74,20.65,call-center,0,Detected:nl
utt_1162,s3://india-speaks/raw/te/utt_1162.wav,ur,74a4dc7f,F,namaste aapka hai kaise,2.48,29.63,crowdsourced,-1,Detected:fi
utt_1163,s3://india-speaks/raw/ur/utt_1163.wav,kn,9e33108a,Other,namaste dilli aaya hai kaise hai hu,3.76,49.27,call-center,0,Detected:it
utt_1164,s3://india-speaks/raw/ta/utt_1164.wav,hi,921457cb,M,se hai se,1.34,30.22,crowdsourced,-1,Detected:it
utt_1165,s3://india-speaks/raw/en/utt_1165.wav,en,7eea0837,Other,swagat kaise aaya naam se,4.53,30.31,crowdsourced,1,Detected:nl
utt_1166,s3://india-speaks/raw/ml/utt_1166.wav,gu,08efeb04,M,namaste dilli hu,4.95,56.38,crowdsourced,0,Detected:hu
utt_1167,s3://india-speaks/raw/hi/utt_1167.wav,bn,118a69d1,F,aaya namaste se hai kaise dilli kaise se kaise,1.63,25.74,call-center,1,Detected:fi
utt_1168,s3://india-speaks/raw/te/utt_1168.wav,hi,ffa3071c,Other,ho hu hai,4.39,47.21,studio,-1,Detected:it
utt_1169,s3://india-speaks/raw/hi/utt_1169.wav,ta,f24a8bba,Other,namaste aaya ho kaise,3.02,28.25,studio,0,Detected:en
utt_1170,s3://india-speaks/raw/ta/utt_1170.wav,mr,6c7909be,M,dilli aaya hu hu,3.77,46.74,call-center,1,Detected:en
utt_1172,s3://india-speaks/raw/ur/utt_1172.wav,mr,019044be,F,aapka naam aaya naam se mera mera namaste,4.59,37.12,call-center,-1,Detected:nl
utt_1173,s3://india-speaks/raw/ta/utt_1173.wav,gu,d76e80c4,F,ho naam hai aapka mera naam,4.29,20.54,crowdsourced,0,Detected:nl
utt_1174,s3://india-speaks/raw/ta/utt_1174.wav,mr,ee5b5f99,M,ho ho namaste hai ho,4.33,25.34,call-center,1,Detected:it
utt_1175,s3://india-speaks/raw/en/utt_1175.wav,pa,80584504,F,mera hu hai mera,4.66,56.0,studio,0,Detected:it
utt_1176,s3://india-speaks/raw/pa/utt_1176.wav,te,2bf89432,F,namaste se ho kaise se naam aaya namaste,2.79,46.31,call-center,0,Detected:nl
utt_1177,s3://india-speaks/raw/hi/utt_1177.wav,ml,f88a0bc0,M,namaste aapka ho dilli hu,2.36,24.15,studio,1,Detected:pt
utt_1178,s3://india-speaks/raw/ur/utt_1178.wav,en,c2caaf32,M,kaise hai aapka aaya dilli,4.76,46.94,call-center,-1,
utt_1179,s3://india-speaks/raw/ta/utt_1179.wav,ml,e519349f,M,hu hu se kaise mera hu aapka mera,1.47,42.03,call-center,1,Detected:hu
utt_1180,s3://india-speaks/raw/hi/utt_1180.wav,mr,43632c59,M,hai aapka hai naam,1.74,57.36,call-center,0,Detected:it
utt_1181,s3://india-speaks/raw/ta/utt_1181.wav,gu,a7953156,Other,naam se hai aapka,2.14,39.28,studio,-1,Detected:nl
utt_1182,s3://india-speaks/raw/gu/utt_1182.wav,ta,06ae83cf,Other,hu ho swagat aapka hu kaise naam ho se,2.96,22.16,crowdsourced,-1,Detected:fi
utt_1183,s3://india-speaks/raw/ta/utt_1183.wav,pa,ce9cd6d1,F,dilli kaise aaya aapka naam hai kaise,2.1,39.06,studio,-1,Detected:fi
utt_1184,s3://india-speaks/raw/pa/utt_1184.wav,ml,3a6e860f,F,kaise se aapka,0.51,34.91,crowdsourced,1,Detected:fi
utt_1185,s3://india-speaks/raw/ml/utt_1185.wav,hi,43de912a,F,aapka aaya mera namaste naam,3.24,49.98,crowdsourced,-1,Detected:nl
utt_1186,s3://india-speaks/raw/ur/utt_1186.wav,gu,8ccf4687,M,namaste ho hu,4.27,46.48,crowdsourced,1,Detected:hu
utt_1187,s3://india-speaks/raw/ur/utt_1187.wav,mr,c0a33d99,F,hai namaste swagat se hai aaya hu mera aaya,3.21,40.83,crowdsourced,-1,Detected:it
utt_1188,s3://india-speaks/raw/en/utt_1188.wav,ml,da30125c,Other,namaste aapka mera hu se swagat hai,0.77,50.54,call-center,-1,Detected:pt
utt_1189,s3://india-speaks/raw/hi/utt_1189.wav,en,696607a8,M,aapka hu namaste hu naam hu,2.5,30.38,call-center,0,Detected:hu
utt_1190,s3://india-speaks/raw/en/utt_1190.wav,kn,8082218a,M,mera namaste kaise,1.1,35.06,studio,1,Detected:fi
utt_1191,s3://india-speaks/raw/gu/utt_1191.wav,pa,40dbec42,F,aapka naam hu,1.5,35.49,crowdsourced,0,Detected:nl
utt_1192,s3://india-speaks/raw/bn/utt_1192.wav,en,dd49246e,Other,aaya aapka se aapka swagat aapka aaya dilli swagat se,2.31,28.06,studio,1,Detected:tr
utt_1193,s3://india-speaks/raw/te/utt_1193.wav,hi,eadc3e38,F,se aapka namaste,3.74,49.01,call-center,0,Detected:af
utt_1194,s3://india-speaks/raw/mr/utt_1194.wav,bn,d856fbb8,M,naam hai namaste mera aaya se hai aaya naam,1.29,52.32,call-center,-1,Detected:nl
utt_1195,s3://india-speaks/raw/ur/utt_1195.wav,pa,59842b4d,F,dilli swagat hai se mera ho naam swagat,3.37,24.17,crowdsourced,1,Detected:it
utt_1196,s3://india-speaks/raw/mr/utt_1196.wav,en,8338d255,M,aapka hai hu dilli ho dilli hu se,4.78,44.6,crowdsourced,1,Detected:it
utt_1197,s3://india-speaks/raw/mr/utt_1197.wav,kn,22c7f3fb,M,hu swagat kaise mera swagat,1.39,21.85,call-center,1,Detected:fi
utt_1198,s3://india-speaks/raw/ta/utt_1198.wav,ml,ad1795ac,Other,namaste kaise aapka se,4.41,55.9,call-center,0,Detected:fi
utt_1199,s3://india-speaks/raw/te/utt_1199.wav,ur,f011a140,Other,swagat swagat mera hai hu se dilli ho mera,1.98,55.16,call-center,1,Detected:it
utt_1200,s3://india-speaks/raw/ml/utt_1200.wav,en,7ac7adbf,F,kaise aaya ho namaste aaya hu,1.45,39.29,call-center,0,
utt_1201,s3://india-speaks/raw/ur/utt_1201.wav,gu,92249b3c,F,ho naam swagat dilli hai hai naam swagat hai,1.38,37.34,crowdsourced,0,Detected:it
utt_1202,s3://india-speaks/raw/ta/utt_1202.wav,kn,252774b2,F,kaise hu aaya hu hai aaya,1.17,43.0,studio,0,Detected:en
utt_1203,s3://india-speaks/raw/ur/utt_1203.wav,gu,3f7acd0e,Other,kaise ho ho hai namaste kaise hai kaise,3.13,22.22,crowdsourced,0,Detected:it
utt_1204,s3://india-speaks/raw/ta/utt_1204.wav,gu,8b0b7252,Other,swagat naam dilli namaste namaste hu aaya kaise namaste,2.18,28.03,call-center,0,Detected:nl
utt_1205,s3://india-speaks/raw/ur/utt_1205.wav,bn,8ad27807,Other,dilli hai naam aaya aapka aapka aapka,2.0,20.79,studio,0,Detected:en
utt_1206,s3://india-speaks/raw/en/utt_1206.wav,gu,42ac53f4,Other,aapka hu namaste kaise hai hu hai namaste dilli,1.94,47.65,call-center,0,Detected:it
utt_1207,s3://india-speaks/raw/pa/utt_1207.wav,en,ab49d2e0,Other,ho hai aaya,0.67,46.85,studio,-1,Detected:it
utt_1208,s3://india-speaks/raw/gu/utt_1208.wav,ur,59cbe6fb,F,dilli aapka swagat namaste aapka aapka ho,3.06,36.61,studio,-1,Detected:en
utt_1209,s3://india-speaks/raw/ta/utt_1209.wav,ml,95c99ec1,M,aaya namaste swagat ho se aaya aapka aapka,2.61,45.8,call-center,0,Detected:en
utt_1210,s3://india-speaks/raw/en/utt_1210.wav,mr,50e6ac08,F,aaya kaise se hai naam,2.71,21.99,studio,1,Detected:nl
utt_1211,s3://india-speaks/raw/kn/utt_1211.wav,en,163dd38b,F,namaste hai hu mera dilli dilli se mera,4.49,34.42,studio,-1,Detected:it
utt_1212,s3://india-speaks/raw/mr/utt_1212.wav,te,c166669c,F,dilli naam kaise namaste swagat dilli namaste namaste,2.83,46.87,call-center,-1,Detected:nl
utt_1213,s3://india-speaks/raw/ur/utt_1213.wav,en,f9e85224,Other,hu se namaste hai naam namaste,0.97,44.39,crowdsourced,1,Detected:nl
utt_1214,s3://india-speaks/raw/ur/utt_1214.wav,ur,7560070b,Other,aaya ho mera,2.6,21.85,studio,0,Detected:it
utt_1215,s3://india-speaks/raw/bn/utt_1215.wav,te,81676d6b,Other,namaste naam hai aaya hu hu kaise,3.75,28.52,crowdsourced,1,Detected:hu
utt_1216,s3://india-speaks/raw/te/utt_1216.wav,pa,0b26284b,Other,hu kaise dilli hai kaise,2.3,31.1,studio,-1,Detected:fi
utt_1217,s3://india-speaks/raw/ml/utt_1217.wav,kn,0b3a0b65,Other,namaste ho namaste ho mera,4.42,41.74,call-center,-1,Detected:it
utt_1218,s3://india-speaks/raw/ml/utt_1218.wav,en,3b444152,F,hai ho ho,1.91,39.69,crowdsourced,-1,Detected:it
utt_1219,s3://india-speaks/raw/ta/utt_1219.wav,ta,c2e49d74,M,namaste ho ho,2.65,42.62,studio,-1,Detected:it
utt_1220,s3://india-speaks/raw/bn/utt_1220.wav,kn,47ce9b65,Other,hu mera dilli aapka aaya swagat,2.88,46.47,call-center,-1,Detected:en
utt_1221,s3://india-speaks/raw/hi/utt_1221.wav,pa,33936167,M,hai dilli hu aaya namaste ho ho,1.08,25.58,crowdsourced,0,Detected:it
utt_1222,s3://india-speaks/raw/te/utt_1222.wav,hi,481d52ce,Other,kaise namaste swagat kaise namaste,3.03,33.17,call-center,0,Detected:fi
utt_1223,s3://india-speaks/raw/pa/utt_1223.wav,en,be7221b5,M,kaise aapka ho hai ho hai naam hai hai,3.3,57.0,crowdsourced,0,Detected:it
utt_1224,s3://india-speaks/raw/pa/utt_1224.wav,hi,d98495d5,F,swagat swagat kaise aapka namaste,4.21,33.75,studio,-1,Detected:en
utt_1225,s3://india-speaks/raw/en/utt_1225.wav,bn,3f79e145,Other,hai aaya se,2.19,53.3,studio,0,Detected:it
utt_1227,s3://india-speaks/raw/ta/utt_1227.wav,ml,e16e1dd3,Other,mera hai aapka aaya aapka ho swagat aapka hu,4.08,55.22,crowdsourced,1,Detected:en
utt_1228,s3://india-speaks/raw/ur/utt_1228.wav,bn,94e7fbe0,M,hu hu ho dilli hu naam hu ho,1.21,30.49,call-center,1,Detected:hu
utt_1229,s3://india-speaks/raw/bn/utt_1229.wav,pa,6cad9c4e,F,aapka naam naam ho swagat,3.73,46.4,crowdsourced,0,Detected:nl
utt_1231,s3://india-speaks/raw/mr/utt_1231.wav,en,8376f99d,F,ho se swagat namaste dilli ho,1.59,25.63,crowdsourced,-1,Detected:it
utt_1232,s3://india-speaks/raw/ur/utt_1232.wav,mr,1394c5d8,F,aapka mera mera namaste naam,4.35,51.56,studio,0,Detected:nl
utt_1234,s3://india-speaks/raw/hi/utt_1234.wav,te,45a14af4,F,se se swagat dilli,1.53,27.8,studio,1,Detected:es
utt_1236,s3://india-speaks/raw/pa/utt_1236.wav,gu,5acaaec6,Other,aapka se dilli swagat kaise,4.95,24.89,call-center,-1,Detected:et
utt_1237,s3://india-speaks/raw/bn/utt_1237.wav,te,db133628,F,mera aaya dilli hai,4.98,55.53,studio,-1,Detected:it
utt_1238,s3://india-speaks/raw/bn/utt_1238.wav,hi,f95741f1,F,aapka aapka ho mera kaise naam dilli aaya naam,3.96,52.78,crowdsourced,0,Detected:nl
utt_1239,s3://india-speaks/raw/mr/utt_1239.wav,hi,12cfd1f0,Other,swagat hai kaise mera dilli dilli se aaya mera dilli,0.73,32.37,studio,-1,Detected:pt
utt_1240,s3://india-speaks/raw/en/utt_1240.wav,ur,94fe62d0,F,namaste hu naam swagat aaya mera,4.79,25.45,call-center,-1,Detected:nl
utt_1241,s3://india-speaks/raw/ta/utt_1241.wav,bn,554948ee,M,kaise aaya aaya hai hu aapka dilli,1.73,23.79,crowdsourced,-1,Detected:en
utt_1242,s3://india-speaks/raw/ur/utt_1242.wav,hi,7773c544,M,namaste naam naam,2.2,54.5,crowdsourced,0,Detected:nl
utt_1243,s3://india-speaks/raw/pa/utt_1243.wav,ur,b286d778,F,aapka hu namaste aapka hai hu,1.79,50.1,call-center,-1,Detected:en
utt_1244,s3://india-speaks/raw/hi/utt_1244.wav,en,acb86e7d,Other,hu aaya dilli namaste hu,3.47,37.27,crowdsourced,0,
utt_1245,s3://india-speaks/raw/en/utt_1245.wav,te,2efd30a6,M,dilli hai dilli dilli aapka hai,3.34,53.73,call-center,0,Detected:it
utt_1246,s3://india-speaks/raw/en/utt_1246.wav,ur,fb6b7408,F,hu dilli swagat aapka dilli mera aaya,4.52,59.71,studio,0,Detected:en
utt_1247,s3://india-speaks/raw/ml/utt_1247.wav,en,49d91117,F,hai dilli namaste se,0.82,37.32,call-center,-1,Detected:it
utt_1248,s3://india-speaks/raw/pa/utt_1248.wav,bn,1acc2923,F,ho aaya ho ho,3.33,31.65,call-center,-1,Detected:it
utt_1250,s3://india-speaks/raw/kn/utt_1250.wav,bn,1b6e73ca,Other,kaise se hai,4.74,31.78,crowdsourced,1,Detected:fi
utt_1251,s3://india-speaks/raw/hi/utt_1251.wav,ur,b30817c7,M,ho ho naam naam swagat dilli hai hai hu aapka,1.83,54.53,studio,1,Detected:it
utt_1252,s3://india-speaks/raw/pa/utt_1252.wav,ta,56d74848,Other,mera kaise naam aaya,2.65,52.95,studio,1,Detected:nl
utt_1253,s3://india-speaks/raw/ml/utt_1253.wav,ml,e66f280c,Other,aapka se hai se dilli se,3.49,58.56,studio,0,Detected:pt
utt_1254,s3://india-speaks/raw/te/utt_1254.wav,en,b9f7fab6,F,ho aapka aapka aaya hu ho namaste namaste ho,0.83,32.92,studio,-1,
utt_1255,s3://india-speaks/raw/mr/utt_1255.wav,en,c028f2e0,Other,se aaya ho dilli aaya kaise dilli hu aapka,3.0,29.58,crowdsourced,1,
utt_1256,s3://india-speaks/raw/ml/utt_1256.wav,ur,6a30d490,Other,kaise namaste naam se se hai namaste hu ho,0.99,41.18,call-center,0,Detected:nl
utt_1257,s3://india-speaks/raw/kn/utt_1257.wav,ta,bb5dd659,Other,naam swagat swagat ho namaste hai kaise,3.35,26.65,crowdsourced,-1,Detected:nl
utt_1258,s3://india-speaks/raw/ur/utt_1258.wav,bn,07af8491,F,aaya ho ho se aapka,4.53,55.38,studio,1,Detected:it
utt_1259,s3://india-speaks/raw/ur/utt_1259.wav,ta,b6925bdd,M,swagat ho aapka se kaise hai dilli,4.03,36.73,crowdsourced,1,Detected:it
utt_1260,s3://india-speaks/raw/bn/utt_1260.wav,gu,ee5066e2,F,aapka mera mera aaya namaste,3.33,52.68,call-center,-1,Detected:en
utt_1261,s3://india-speaks/raw/ml/utt_1261.wav,gu,7d540093,Other,dilli hu aapka hai,1.03,40.58,studio,1,Detected:it
utt_1262,s3://india-speaks/raw/ta/utt_1262.wav,mr,86e94fb2,Other,hai naam kaise swagat,3.55,51.75,call-center,1,Detected:nl
utt_1263,s3://india-speaks/raw/gu/utt_1263.wav,en,399549af,F,aaya dilli hu hai ho hu,4.91,36.93,studio,1,Detected:it
utt_1264,s3://india-speaks/raw/mr/utt_1264.wav,bn,5c6d4ac1,F,kaise hai hai,2.15,29.45,call-center,-1,Detected:it
utt_1265,s3://india-speaks/raw/te/utt_1265.wav,en,d8f9187f,Other,se hai aapka,1.49,34.49,crowdsourced,1,Detected:pt
utt_1266,s3://india-speaks/raw/bn/utt_1266.wav,mr,ac012ec9,Other,ho kaise dilli kaise mera dilli aaya naam hai kaise,2.28,53.29,call-center,-1,Detected:fi
utt_1267,s3://india-speaks/raw/gu/utt_1267.wav,gu,49c80662,Other,dilli hu aaya kaise swagat hu ho,4.97,59.15,studio,0,Detected:en
utt_1268,s3://india-speaks/raw/ur/utt_1268.wav,ml,dc215609,F,ho hu naam mera hu namaste swagat,0.65,39.1,studio,1,Detected:nl
utt_1269,s3://india-speaks/raw/pa/utt_1269.wav,en,8b8e91f0,F,swagat hai namaste dilli,3.66,40.21,call-center,0,Detected:it
utt_1271,s3://india-speaks/raw/gu/utt_1271.wav,gu,e18e9f26,Other,mera se swagat ho aapka se kaise,2.32,25.45,studio,-1,Detected:fi
utt_1272,s3://india-speaks/raw/te/utt_1272.wav,ta,e020c0a8,M,se swagat aaya hai ho hu aapka,3.84,29.71,studio,0,Detected:it
utt_1273,s3://india-speaks/raw/hi/utt_1273.wav,bn,74f6dda9,F,hai ho hu hai,0.95,49.14,studio,-1,Detected:it
utt_1274,s3://india-speaks/raw/hi/utt_1274.wav,gu,683e877e,Other,hai naam hai aaya hu se hai,1.95,41.36,call-center,0,Detected:it
utt_1275,s3://india-speaks/raw/ur/utt_1275.wav,hi,60a3eabf,Other,swagat se ho ho hai ho aapka,1.42,49.08,call-center,1,Detected:it
utt_1276,s3://india-speaks/raw/pa/utt_1276.wav,ml,b0d75d34,M,namaste hai dilli,1.24,42.39,call-center,-1,Detected:it
utt_1277,s3://india-speaks/raw/bn/utt_1277.wav,ml,bcecf663,Other,aaya aapka aapka kaise naam aapka hu hai,1.58,39.29,crowdsourced,-1,Detected:en
utt_1278,s3://india-speaks/raw/pa/utt_1278.wav,kn,7ec504b1,F,se hai dilli swagat aaya mera ho hai,3.09,31.67,studio,1,Detected:it
utt_1279,s3://india-speaks/raw/hi/utt_1279.wav,hi,d26039a4,M,namaste mera hai swagat hai se namaste mera se aaya,3.62,34.3,studio,1,Detected:it
utt_1280,s3://india-speaks/raw/ml/utt_1280.wav,gu,e5186378,M,aaya mera aapka ho hai ho,4.14,52.12,studio,-1,Detected:it
utt_1281,s3://india-speaks/raw/en/utt_1281.wav,gu,14ca66e1,M,aapka aaya hai,2.94,32.5,studio,1,Detected:en
utt_1283,s3://india-speaks/raw/kn/utt_1283.wav,mr,4746ec94,Other,se se hu namaste hu kaise hai hai,1.18,57.35,crowdsourced,0,Detected:it
utt_1286,s3://india-speaks/raw/bn/utt_1286.wav,te,43182cb1,F,dilli namaste swagat mera aaya,1.33,57.89,studio,-1,Detected:en
utt_1287,s3://india-speaks/raw/ta/utt_1287.wav,ur,36e9a4f1,F,namaste hai hu hai aapka aaya dilli mera hai,1.91,42.43,studio,0,Detected:it
utt_1288,s3://india-speaks/raw/ml/utt_1288.wav,ml,d181dc16,F,aaya swagat swagat hai kaise,0.59,45.74,call-center,-1,Detected:en
utt_1289,s3://india-speaks/raw/en/utt_1289.wav,ta,7154218f,M,swagat dilli naam swagat dilli aaya se kaise dilli,4.7,50.52,call-center,-1,Detected:nl
utt_1290,s3://india-speaks/raw/ur/utt_1290.wav,en,ee69d660,M,se aaya hai aaya aapka aapka dilli se,0.76,51.32,studio,0,Detected:pt
utt_1291,s3://india-speaks/raw/gu/utt_1291.wav,mr,bf0cab22,Other,aaya naam swagat hai aaya hai,1.67,21.84,call-center,-1,Detected:it
utt_1292,s3://india-speaks/raw/gu/utt_1292.wav,bn,209c8316,M,se swagat swagat ho mera hu,3.53,52.79,crowdsourced,1,Detected:it
utt_1293,s3://india-speaks/raw/pa/utt_1293.wav,ta,91e8b9a6,M,aaya naam ho mera,1.91,33.62,studio,-1,Detected:nl
utt_1294,s3://india-speaks/raw/ml/utt_1294.wav,pa,9147e876,F,se aapka mera swagat aaya kaise aapka mera swagat aapka,3.44,54.25,crowdsourced,1,Detected:en
utt_1295,s3://india-speaks/raw/ur/utt_1295.wav,ml,ca9cb91c,F,aaya naam naam hu dilli hu,1.28,50.06,call-center,-1,Detected:nl
utt_1296,s3://india-speaks/raw/kn/utt_1296.wav,te,315b0d60,F,aaya dilli mera hai ho swagat ho hai aapka,2.31,30.66,crowdsourced,-1,Detected:it
utt_1297,s3://india-speaks/raw/ur/utt_1297.wav,ur,72c88317,Other,hu hu aapka swagat dilli namaste,1.73,20.59,crowdsourced,0,Detected:hu
utt_1298,s3://india-speaks/raw/gu/utt_1298.wav,en,c99bad5b,M,hai swagat naam hai dilli swagat se,1.54,48.47,studio,0,Detected:it
utt_1299,s3://india-speaks/raw/en/utt_1299.wav,bn,0ee6c5b2,M,swagat hu ho kaise se,3.45,34.95,studio,1,Detected:fi
utt_1300,s3://india-speaks/raw/ml/utt_1300.wav,mr,499b3a67,Other,swagat hai aaya hai aaya se mera se,3.62,38.76,call-center,-1,Detected:it
utt_1301,s3://india-speaks/raw/te/utt_1301.wav,gu,1561e188,M,mera hai hai mera,3.39,37.16,call-center,-1,Detected:it
utt_1302,s3://india-speaks/raw/ml/utt_1302.wav,bn,9a9db1f0,M,namaste hai swagat naam hai aapka,2.76,45.48,crowdsourced,1,Detected:it
utt_1303,s3://india-speaks/raw/pa/utt_1303.wav,hi,0274b80c,F,namaste hai swagat ho ho,3.39,49.61,crowdsourced,0,Detected:it
utt_1304,s3://india-speaks/raw/pa/utt_1304.wav,bn,f5e43ada,F,hai swagat se mera kaise namaste dilli,0.98,28.61,call-center,0,Detected:fi
utt_1305,s3://india-speaks/raw/mr/utt_1305.wav,bn,f231df10,M,kaise hai namaste,3.8,59.93,studio,-1,Detected:fi
utt_1306,s3://india-speaks/raw/ta/utt_1306.wav,ur,81763ab3,Other,kaise ho dilli namaste,1.72,31.65,crowdsourced,-1,Detected:fi
utt_1307,s3://india-speaks/raw/kn/utt_1307.wav,gu,bcd2de82,M,kaise hai naam hai naam kaise hu naam,4.95,25.57,call-center,1,Detected:nl
utt_1308,s3://india-speaks/raw/pa/utt_1308.wav,mr,72f6d487,M,kaise swagat mera namaste aapka hai ho swagat namaste hai,2.63,43.13,call-center,0,Detected:it
utt_1309,s3://india-speaks/raw/pa/utt_1309.wav,hi,0258a234,Other,aapka hai aapka namaste,4.72,31.2,crowdsourced,1,Detected:en
utt_1310,s3://india-speaks/raw/mr/utt_1310.wav,mr,fc2875b0,M,dilli ho hu ho mera hai,3.53,26.14,studio,0,Detected:it
utt_1311,s3://india-speaks/raw/gu/utt_1311.wav,ta,e6001c05,F,swagat swagat mera mera aapka naam se aapka hai hai,4.44,47.33,call-center,0,Detected:it
utt_1313,s3://india-speaks/raw/ur/utt_1313.wav,en,0d462bb9,F,hai ho hai hai swagat hai naam aaya dilli swagat,3.84,58.48,call-center,-1,Detected:it
utt_1314,s3://india-speaks/raw/kn/utt_1314.wav,hi,a563d6d4,F,kaise swagat hu hai se hai swagat aapka namaste,0.63,54.96,crowdsourced,1,Detected:it
utt_1315,s3://india-speaks/raw/ml/utt_1315.wav,hi,e0ab44f1,M,kaise namaste kaise se,3.48,50.46,crowdsourced,-1,Detected:fi
